"variable","countyfips","year","value"
"JOBSI0C","117","1994",17599.1673942264
"JOBSI0C","119","1994",6923.10041956791
"JOBSI0C","121","1994",2380.38691580971
"JOBSI0C","123","1994",70094.2684783679
"JOBSI0C","125","1994",4653.23889537098
"JOBSI0C","500","1994",1277551.79581095
"JOBSI0C","3","1995",7706.52202176011
"JOBSI0C","7","1995",3435.22686127779
"JOBSI0C","9","1995",2073.26731433929
"JOBSI0C","11","1995",2157.68946589803
"JOBSI0C","15","1995",6751.47472689099
"JOBSI0C","17","1995",1105.8647143502
"JOBSI0C","19","1995",3127.55285600159
"JOBSI0C","21","1995",2302.54108760925
"JOBSI0C","23","1995",1090.40900950889
"JOBSI0C","25","1995",1104.81982657581
"JOBSI0C","27","1995",995.070415351024
"JOBSI0C","29","1995",8997.06096723445
"JOBSI0C","33","1995",635.822836564582
"JOBSI0C","37","1995",25148.7120808314
"JOBSI0C","39","1995",3669.66232231753
"JOBSI0C","41","1995",258495.49784797
"JOBSI0C","43","1995",14086.1443715733
"JOBSI0C","45","1995",19537.2231491807
"JOBSI0C","47","1995",5284.28513838478
"JOBSI0C","49","1995",7009.9212714282
"JOBSI0C","51","1995",8632.64843819999
"JOBSI0C","53","1995",370.170271573825
"JOBSI0C","55","1995",2248.32495906279
"JOBSI0C","57","1995",673.660503617622
"JOBSI0C","61","1995",822.802226530671
"JOBSI0C","63","1995",3782.22581661181
"JOBSI0C","65","1995",2448.45498784741
"JOBSI0C","67","1995",23799.3480577834
"JOBSI0C","69","1995",120029.242713246
"JOBSI0C","71","1995",5934.56819363014
"JOBSI0C","73","1995",2646.1991997918
"JOBSI0C","75","1995",9704.7988261851
"JOBSI0C","77","1995",52401.8578825163
"JOBSI0C","79","1995",433.873522608157
"JOBSI0C","81","1995",5992.35035702682
"JOBSI0C","83","1995",10474.5633763321
"JOBSI0C","85","1995",14514.8198398769
"JOBSI0C","87","1995",12853.0102946243
"JOBSI0C","89","1995",9124.58810358043
"JOBSI0C","91","1995",1618.64921110526
"JOBSI0C","93","1995",2831.64001915928
"JOBSI0C","95","1995",1900.11387692159
"JOBSI0C","97","1995",17760.0275356929
"JOBSI0C","99","1995",6533.18983594701
"JOBSI0C","101","1995",57605.133395644
"JOBSI0C","103","1995",3341.03596061185
"JOBSI0C","105","1995",4612.22457258958
"JOBSI0C","107","1995",13480.6327868224
"JOBSI0C","109","1995",2187.89951777099
"JOBSI0C","111","1995",305.790454632385
"JOBSI0C","113","1995",5198.41617070344
"JOBSI0C","115","1995",1150.71664368398
"JOBSI0C","117","1995",18689.8863008547
"JOBSI0C","119","1995",7792.78361939614
"JOBSI0C","121","1995",2389.81298888887
"JOBSI0C","123","1995",72734.8507460239
"JOBSI0C","125","1995",4663.70989655902
"JOBSI0C","500","1995",1327270.55349648
"JOBSI0C","3","1996",8242.28318630879
"JOBSI0C","7","1996",3802.32874141009
"JOBSI0C","9","1996",2142.57717026882
