"variable","countyfips","year","value"
"JOBSI0C","15","2001",8529.901327
"JOBSI0C","17","2001",1284.686184
"JOBSI0C","19","2001",3902.544439
"JOBSI0C","21","2001",2590.167954
"JOBSI0C","23","2001",1149.458541
"JOBSI0C","25","2001",1536.390631
"JOBSI0C","27","2001",1490.067739
"JOBSI0C","29","2001",11291.45919
"JOBSI0C","33","2001",770.6272114
"JOBSI0C","37","2001",35088.45993
"JOBSI0C","39","2001",6084.831391
"JOBSI0C","41","2001",311929.5392
"JOBSI0C","43","2001",17569.13476
"JOBSI0C","45","2001",26182.65488
"JOBSI0C","47","2001",5883.679146
"JOBSI0C","49","2001",8888.377446
"JOBSI0C","51","2001",10309.4158
"JOBSI0C","53","2001",450.1492871
"JOBSI0C","55","2001",2971.296861
"JOBSI0C","57","2001",821.8332805
"JOBSI0C","61","2001",1009.411101
"JOBSI0C","63","2001",4515.596345
"JOBSI0C","65","2001",2576.897188
"JOBSI0C","67","2001",28059.50399
"JOBSI0C","69","2001",153534.7848
"JOBSI0C","71","2001",7217.293981
"JOBSI0C","73","2001",3068.757379
"JOBSI0C","75","2001",11482.18331
"JOBSI0C","77","2001",66023.20126
"JOBSI0C","79","2001",574.7663237
"JOBSI0C","81","2001",6282.747437
"JOBSI0C","83","2001",11930.52013
"JOBSI0C","85","2001",17769.29971
"JOBSI0C","87","2001",13989.30412
"JOBSI0C","89","2001",9083.350055
"JOBSI0C","91","2001",2131.566673
"JOBSI0C","93","2001",4019.726058
"JOBSI0C","95","2001",2369.074764
"JOBSI0C","97","2001",19990.72054
"JOBSI0C","99","2001",7283.063562
"JOBSI0C","101","2001",66061.04672
"JOBSI0C","103","2001",3722.576838
"JOBSI0C","105","2001",5780.201414
"JOBSI0C","107","2001",17531.94752
"JOBSI0C","109","2001",2615.140469
"JOBSI0C","111","2001",336
"JOBSI0C","113","2001",6380.177868
"JOBSI0C","115","2001",1328.067496
"JOBSI0C","117","2001",23030.81633
"JOBSI0C","119","2001",9298.629041
"JOBSI0C","121","2001",2533.140352
"JOBSI0C","123","2001",92703.29385
"JOBSI0C","125","2001",5717.433738
"JOBSI0C","500","2001",1619448.841
"JOBSI0C","3","2002",9402
